Team,Opponent,Spread,TeamOeff,TeamDeff,OppOeff2,OppDeff2,Result
1190,1154,-15.5,105.5,98.0,101.9,115.3,1
1190,1459,-4.5,105.5,98.0,108.7,107.6,1
1190,1273,-9.5,105.5,98.0,112.0,110.2,1
1190,1441,-19.5,105.5,98.0,96.1,108.3,1
1190,1202,-2.0,105.5,98.0,109.3,101.9,1
1190,1440,-22.0,105.5,98.0,90.3,107.7,1
1190,1422,-8.5,105.5,98.0,105.7,96.6,1
1190,1151,-9.0,105.5,98.0,99.6,112.1,1
1190,1359,-8.5,105.5,98.0,108.1,120.0,1
1190,1200,-1.0,105.5,98.0,94.7,106.4,1
1190,1236,-4.5,105.5,98.0,108.1,107.6,1
1190,1407,-3.0,105.5,98.0,106.4,106.8,0
1190,1246,-22.5,105.5,98.0,116.4,96.0,0
1190,1297,-5.5,105.5,98.0,108.2,100.9,0
1190,1273,-3.5,105.5,98.0,112.0,110.2,1
1190,1204,-5.5,105.5,98.0,106.3,104.5,1
1190,1178,-7.0,105.5,98.0,102.6,117.2,1
1190,1462,-21.0,105.5,98.0,120.7,99.0,0
1190,1297,+1.5,105.5,98.0,108.2,100.9,1
1190,1202,-3.5,105.5,98.0,109.3,101.9,0
1190,1459,-9.0,105.5,98.0,108.7,107.6,0
1190,1154,-18.0,105.5,98.0,101.9,115.3,0
1190,1441,-10.0,105.5,98.0,96.1,108.3,1
1190,1422,-2.5,105.5,98.0,105.7,96.6,0
1190,1440,-14.5,105.5,98.0,90.3,107.7,1
1190,1151,-15.0,105.5,98.0,99.6,112.1,1
1190,1359,-17.0,105.5,98.0,108.1,120.0,1
1190,1422,-1.5,105.5,98.0,105.7,96.6,0
1190,1202,+1.0,105.5,98.0,109.3,101.9,1
1190,1151,-12.5,105.5,98.0,99.6,112.1,1
