Team,Opponent,Spread,TeamOeff,TeamDeff,OppOeff2,OppDeff2,Result
1319,1285,-18.0,93.9,109.5,110.1,99.3,0
1319,1286,-10.5,93.9,109.5,102.4,111.6,1
1319,1225,+10.0,93.9,109.5,109.5,105.8,0
1319,1186,+8.5,93.9,109.5,108.3,104.8,0
1319,1381,-7.5,93.9,109.5,102.7,110.1,0
1319,1226,-8.5,93.9,109.5,103.6,109.1,0
1319,1451,-11.0,93.9,109.5,107.1,106.0,0
1319,1365,-11.5,93.9,109.5,99.8,109.5,0
1319,1414,-14.5,93.9,109.5,100.5,98.0,0
1319,1214,+4.5,93.9,109.5,101.7,109.3,0
1319,1243,-30.0,93.9,109.5,112.2,97.4,0
1319,1113,-25.5,93.9,109.5,117.6,102.9,0
1319,1112,-34.5,93.9,109.5,119.0,99.6,0
1319,1286,+5.0,93.9,109.5,102.4,111.6,0
1319,1285,+11.0,93.9,109.5,110.1,99.3,0
1319,1378,-8.0,93.9,109.5,99.1,109.5,0
1319,1377,+13.5,93.9,109.5,110.0,98.8,0
1319,1360,-15.5,93.9,109.5,104.7,100.4,0
1319,1340,+7.0,93.9,109.5,108.6,107.9,0
1319,1170,+2.5,93.9,109.5,100.2,110.6,1
1319,1315,-9.0,93.9,109.5,103.4,109.6,0
1319,1294,-15.5,93.9,109.5,107.4,101.3,0
1319,1381,+2.5,93.9,109.5,102.7,110.1,0
1319,1451,+6.5,93.9,109.5,107.1,106.0,0
1319,1226,+1.0,93.9,109.5,103.6,109.1,0
1319,1294,+13.0,93.9,109.5,107.4,101.3,0
1319,1186,-15.5,93.9,109.5,108.3,104.8,0
1319,1225,-16.0,93.9,109.5,109.5,105.8,0
