Team,Opponent,Spread,TeamOeff,TeamDeff,OppOeff2,OppDeff2,Result
1349,1150,-8.0,107.8,107.1,103.1,109.5,1
1349,1330,-3.5,107.8,107.1,100.7,97.2,0
1349,1379,-11.0,107.8,107.1,93.0,108.5,1
1349,1256,+5.5,107.8,107.1,107.9,100.9,0
1349,1317,-13.0,107.8,107.1,96.3,110.8,1
1349,1412,-6.5,107.8,107.1,103.9,106.4,0
1349,1292,+1.5,107.8,107.1,112.2,97.2,0
1349,1150,-4.0,107.8,107.1,103.1,109.5,1
1349,1317,-7.5,105.7,115.8,100.8,112.7,1
1349,1292,+11.0,105.7,115.8,104.6,99.9,0
1349,1412,+11.5,105.7,115.8,109.3,104.2,0
1349,1267,+3.5,105.7,115.8,111.0,109.1,0
1349,1443,+1.5,105.7,115.8,108.6,109.2,1
1349,1317,+1.0,105.7,115.8,100.8,112.7,0
1349,1427,-5.5,105.7,115.8,97.9,116.9,0
1349,1431,+7.0,105.7,115.8,102.6,107.6,0
1349,1317,+5.0,102.0,105.6,98.6,105.2,0
1349,1222,+5.0,102.0,105.6,101.4,105.2,0
1349,1256,+8.5,102.0,105.6,109.0,99.8,0
1349,1379,-7.0,102.0,105.6,97.3,111.0,1
1349,1150,+13.0,102.0,105.6,109.9,108.0,1
1349,1330,+17.0,102.0,105.6,106.5,96.3,0
1349,1317,-2.0,102.0,105.6,98.6,105.2,0
1349,1286,-10.5,107.8,107.1,103.1,109.6,1
1349,1303,+4.5,107.8,107.1,108.6,109.0,1
1349,1241,+6.0,107.8,107.1,98.8,104.1,1
1349,1426,+3.0,105.7,115.8,106.9,99.5,0
1349,1415,-1.5,105.7,115.8,100.1,106.1,1
1349,1201,+5.5,105.7,115.8,107.4,100.8,0
1349,1333,+10.0,105.7,115.8,110.7,99.1,0
1349,1362,+4.5,105.7,115.8,107.4,111.1,0
1349,1143,+16.5,105.7,115.8,112.5,94.2,0
1349,1450,+6.0,102.0,105.6,109.1,110.8,0
1349,1273,+6.5,102.0,105.6,104.5,106.0,0
1349,1456,+6.0,102.0,105.6,113.9,108.8,0
1349,1333,+6.5,102.0,105.6,100.0,94.1,0
1349,1365,+12.5,94.7,107.9,107.3,106.1,1
1349,1351,+4.5,94.7,107.9,106.9,111.4,0
1349,1343,+6.0,94.7,107.9,106.4,99.9,0
1349,1330,+5.0,107.8,107.1,100.7,97.2,0
1349,1338,+11.0,107.8,107.1,112.4,103.7,0
1349,1403,+12.5,107.8,107.1,112.6,97.5,0
1349,1375,+2.5,105.7,115.8,95.8,104.1,0
1349,1307,+16.5,105.7,115.8,108.3,103.2,1
1349,1400,+27.5,102.0,105.6,112.4,93.4,0
1349,1400,+17.5,94.7,107.9,111.8,97.3,0
1349,1222,+3.5,94.7,107.9,111.1,107.7,0
1349,1375,+5.0,94.7,107.9,101.1,108.1,1
1349,1256,+1.5,107.8,107.1,107.9,100.9,1
1349,1379,-15.0,107.8,107.1,93.0,108.5,1
1349,1431,-8.0,107.8,107.1,99.7,102.7,0
1349,1427,-12.5,107.8,107.1,95.4,102.7,1
1349,1194,-5.5,107.8,107.1,98.6,107.9,1
1349,1198,-5.0,107.8,107.1,102.9,112.5,1
1349,1317,-8.0,107.8,107.1,96.3,110.8,1
1349,1256,+7.5,105.7,115.8,104.6,103.7,0
1349,1379,-3.0,105.7,115.8,96.5,110.3,1
1349,1198,-1.0,105.7,115.8,103.2,108.8,1
1349,1194,-5.5,105.7,115.8,95.7,108.1,1
1349,1330,+12.5,105.7,115.8,107.0,99.5,1
1349,1150,+9.0,105.7,115.8,105.8,108.7,0
1349,1379,-7.5,105.7,115.8,96.5,110.3,1
1349,1256,+2.0,105.7,115.8,104.6,103.7,0
1349,1150,+3.0,102.0,105.6,109.9,108.0,0
1349,1330,+6.5,102.0,105.6,106.5,96.3,0
1349,1194,+2.5,102.0,105.6,98.7,109.0,1
1349,1198,+4.0,102.0,105.6,96.0,104.6,0
1349,1412,+4.0,102.0,105.6,104.9,101.9,1
1349,1292,+4.0,102.0,105.6,102.3,101.7,1
1349,1443,+12.0,102.0,105.6,105.0,102.7,1
1349,1267,+4.5,102.0,105.6,96.3,104.3,0
1349,1430,-4.5,107.8,107.1,101.0,99.7,0
1349,1362,-1.5,107.8,107.1,102.8,98.0,1
1349,1431,-1.5,107.8,107.1,99.7,102.7,0
1349,1379,-11.5,107.8,107.1,93.0,108.5,1
1349,1443,-3.0,107.8,107.1,103.0,109.1,0
1349,1267,+2.5,107.8,107.1,110.8,109.7,1
1349,1150,+6.0,105.7,115.8,105.8,108.7,0
1349,1330,+5.5,105.7,115.8,107.0,99.5,0
1349,1150,+1.5,105.7,115.8,105.8,108.7,0
1349,1256,+10.5,102.0,105.6,109.0,99.8,0
1349,1317,+2.5,102.0,105.6,98.6,105.2,1
1349,1431,+13.0,102.0,105.6,106.2,99.6,0
1349,1427,+6.5,102.0,105.6,106.4,110.0,1
1349,1317,+6.0,94.7,107.9,99.4,104.9,0
1349,1256,+15.0,94.7,107.9,110.4,95.3,0
1349,1292,+18.0,94.7,107.9,105.3,97.0,0
1349,1222,+10.5,96.0,113.4,108.0,108.8,0
1349,1409,+5.5,96.0,113.4,99.5,100.3,0
1349,1222,+12.5,96.0,113.4,108.0,108.8,0
1349,1431,+10.5,96.0,113.4,103.7,98.5,0
1349,1324,+5.0,100.9,99.0,114.4,112.7,0
1349,1179,-5.0,100.9,99.0,101.1,98.5,1
1349,1418,-1.0,100.9,99.0,NaN,NaN,1
1349,1187,-1.5,100.9,99.0,104.6,101.4,0
1349,1222,-8.0,100.9,99.0,105.6,107.9,0
1349,1409,+4.5,105.2,104.3,107.1,100.2,0
1349,1374,+2.0,105.2,104.3,103.5,103.1,1
1349,1222,+1.0,105.2,104.3,101.4,106.4,1
