Team,Opponent,Spread,TeamOeff,TeamDeff,OppOeff2,OppDeff2,Result
1366,1333,+18.0,100.6,114.7,97.0,105.8,1
1366,1332,+35.5,100.6,114.7,118.2,93.2,0
1366,1428,+27.5,87.4,104.2,115.6,98.8,0
1366,1231,+23.0,87.4,107.1,119.8,106.0,0
1366,1326,+21.5,88.2,91.8,115.1,89.7,0
1366,1458,+24.5,95.2,96.9,113.7,89.6,0
1366,1426,+12.5,87.4,104.2,106.9,99.5,0
1366,1214,+6.5,87.4,104.2,99.8,107.2,0
1366,1126,+1.0,87.4,104.2,NaN,NaN,1
1366,1175,-6.5,87.4,104.2,88.5,113.3,1
1366,1175,+7.0,87.4,107.1,101.5,109.7,0
1366,1313,+4.0,91.7,101.6,102.9,110.3,0
1366,1354,-8.0,91.7,101.6,91.5,112.7,1
1366,1300,+14.5,91.7,101.6,108.6,100.7,0
1366,1187,+7.0,88.2,91.8,108.9,104.9,0
1366,1288,-1.0,88.2,91.8,99.4,102.6,0
1366,1271,-12.0,88.2,91.8,NaN,NaN,1
1366,1299,+1.5,88.2,91.8,93.2,98.5,0
1366,1397,+13.0,95.2,96.9,106.5,95.1,0
1366,1214,-7.0,95.2,96.9,92.1,102.6,0
