Team,Opponent,Spread,TeamOeff,TeamDeff,OppOeff2,OppDeff2,Result
1222,1396,-6.0,113.5,99.9,108.3,104.3,1
1222,1408,-16.0,113.5,99.9,102.6,109.2,1
1222,1374,-8.5,113.5,99.9,119.8,95.0,0
1222,1272,-6.5,113.5,99.9,107.0,101.0,0
1222,1416,-2.0,113.5,99.9,104.2,93.3,0
1222,1187,-8.5,113.5,99.9,97.0,98.5,1
1222,1153,+2.5,113.5,99.9,114.9,92.8,0
1222,1409,-11.0,113.5,99.9,104.3,102.9,1
1222,1187,-4.0,116.7,104.9,103.2,105.9,1
1222,1378,-16.0,116.7,104.9,98.3,104.8,0
1222,1374,-13.0,116.7,104.9,119.3,97.3,0
1222,1163,-1.0,116.7,104.9,111.9,93.2,0
1222,1153,-9.5,116.7,104.9,111.2,94.1,0
1222,1408,-10.5,116.7,104.9,97.9,101.3,1
1222,1396,-6.0,116.7,104.9,107.0,98.1,1
1222,1349,-5.0,101.4,105.2,102.0,105.6,1
1222,1374,-18.5,101.4,105.2,113.1,95.6,0
1222,1153,-15.0,101.4,105.2,108.2,94.0,0
1222,1408,+1.0,101.4,105.2,99.8,104.2,0
1222,1187,-3.5,101.4,105.2,103.7,108.6,0
1222,1272,+5.5,101.4,105.2,105.5,98.0,0
1222,1416,-7.0,101.4,105.2,102.7,112.3,0
1222,1261,-4.5,113.5,99.9,109.7,109.9,0
1222,1165,-17.0,113.5,99.9,99.7,108.4,1
1222,1436,-6.0,113.5,99.9,111.1,99.4,1
1222,1377,-13.0,113.5,99.9,104.2,102.7,1
1222,1206,-11.5,113.5,99.9,107.3,104.2,1
1222,1419,-7.5,116.7,104.9,NaN,NaN,1
1222,1217,-10.5,101.4,105.2,104.8,95.6,0
1222,1293,-12.5,101.4,105.2,116.5,104.5,1
1222,1403,-1.5,111.1,107.7,111.4,102.4,0
1222,1390,+10.5,111.1,107.7,112.4,96.4,0
1222,1427,-13.5,111.1,107.7,100.9,115.6,1
1222,1402,-5.0,111.1,107.7,94.9,104.3,1
1222,1378,-12.0,113.5,99.9,96.4,107.7,1
1222,1163,-3.0,113.5,99.9,105.2,98.7,1
1222,1217,-12.0,113.5,99.9,106.7,101.9,0
1222,1348,-4.0,113.5,99.9,111.5,95.2,1
1222,1116,-6.0,113.5,99.9,116.1,99.8,0
1222,1378,-7.5,116.7,104.9,98.3,104.8,1
1222,1461,-6.5,116.7,104.9,108.3,108.5,1
1222,1213,-2.5,116.7,104.9,105.0,101.5,0
1222,1183,-14.5,116.7,104.9,100.5,109.8,1
1222,1261,-2.0,116.7,104.9,111.9,102.3,1
1222,1348,-7.0,116.7,104.9,108.4,99.0,0
1222,1293,-8.0,116.7,104.9,106.3,106.4,1
1222,1272,-11.5,101.4,105.2,105.5,98.0,0
1222,1403,-5.5,101.4,105.2,102.3,101.3,1
1222,1129,-10.5,101.4,105.2,111.9,98.1,0
1222,1272,-2.5,113.5,99.9,107.0,101.0,1
1222,1163,-7.5,113.5,99.9,105.2,98.7,1
1222,1374,+3.5,113.5,99.9,119.8,95.0,0
1222,1409,-5.0,113.5,99.9,104.3,102.9,1
1222,1408,-9.0,113.5,99.9,102.6,109.2,1
1222,1416,-6.5,113.5,99.9,104.2,93.3,1
1222,1163,-10.0,116.7,104.9,111.9,93.2,1
1222,1416,-6.0,116.7,104.9,102.1,104.0,1
1222,1396,-4.0,116.7,104.9,107.0,98.1,0
1222,1408,-5.5,116.7,104.9,97.9,101.3,1
1222,1416,-10.0,116.7,104.9,102.1,104.0,1
1222,1272,-1.5,116.7,104.9,107.5,97.4,1
1222,1409,-7.0,116.7,104.9,111.2,99.7,0
1222,1374,+6.0,116.7,104.9,119.3,97.3,1
1222,1396,-14.0,101.4,105.2,105.3,94.2,0
1222,1153,+7.5,101.4,105.2,108.2,94.0,0
1222,1378,-1.0,101.4,105.2,99.2,108.3,0
1222,1416,-2.5,101.4,105.2,102.7,112.3,0
1222,1374,+11.0,101.4,105.2,113.1,95.6,0
1222,1409,+6.5,101.4,105.2,102.6,94.9,0
1222,1163,+8.5,101.4,105.2,107.7,97.7,1
1222,1272,+7.0,111.1,107.7,112.4,97.1,1
1222,1103,-7.5,113.5,99.9,112.6,106.4,0
1222,1163,-4.5,113.5,99.9,105.2,98.7,0
1222,1187,-13.5,113.5,99.9,97.0,98.5,1
1222,1153,-8.0,113.5,99.9,114.9,92.8,0
1222,1210,-4.0,116.7,104.9,113.8,99.6,0
1222,1408,-12.5,116.7,104.9,97.9,101.3,0
1222,1153,+3.0,116.7,104.9,111.2,94.1,1
1222,1409,-9.0,101.4,105.2,102.6,94.9,0
1222,1408,-1.5,101.4,105.2,99.8,104.2,1
1222,1187,-3.0,101.4,105.2,103.7,108.6,1
1222,1408,-5.0,101.4,105.2,99.8,104.2,1
1222,1378,-5.5,101.4,105.2,99.2,108.3,1
1222,1257,-19.5,111.1,107.7,118.9,88.5,0
1222,1374,-10.0,111.1,107.7,111.3,93.7,1
1222,1416,-3.5,111.1,107.7,107.1,106.1,0
1222,1378,-5.5,111.1,107.7,102.4,104.3,1
1222,1396,-3.5,111.1,107.7,110.7,109.1,1
1222,1206,-7.5,108.0,108.8,103.5,100.3,0
1222,1400,+3.0,108.0,108.8,102.5,95.5,1
1222,1431,-7.0,108.0,108.8,103.7,98.5,0
1222,1349,-10.5,108.0,108.8,96.0,113.4,1
1222,1408,-6.5,108.0,108.8,107.2,105.3,1
1222,1349,-12.5,108.0,108.8,96.0,113.4,1
1222,1267,-2.5,108.0,108.8,102.3,106.6,1
1222,1431,-3.5,105.6,107.9,102.0,99.4,0
1222,1349,-8.0,105.6,107.9,100.9,99.0,1
1222,1267,-8.0,101.4,106.4,108.6,100.6,0
