Team,Opponent,Spread,TeamOeff,TeamDeff,OppOeff2,OppDeff2,Result
1435,1401,-5.0,112.4,95.9,108.7,97.3,1
1435,1235,+2.0,112.4,95.9,119.7,96.3,1
1435,1116,-3.5,112.4,95.9,116.1,99.8,0
1435,1196,-11.5,112.4,95.9,116.9,89.5,1
1435,1208,-4.5,112.4,95.9,108.7,96.3,0
1435,1397,-6.0,112.4,95.9,110.1,97.5,0
1435,1246,+12.0,112.4,95.9,119.1,91.4,0
1435,1104,-3.5,112.4,95.9,105.3,92.2,0
1435,1120,-6.5,112.4,95.9,111.9,103.3,1
1435,1400,-2.5,113.6,94.9,113.0,96.8,0
1435,1196,-4.5,113.6,94.9,110.5,93.9,1
1435,1246,-6.0,113.6,94.9,121.8,96.6,0
1435,1397,-2.5,113.6,94.9,111.0,103.7,1
1435,1104,-11.0,113.6,94.9,105.5,97.4,1
1435,1120,-15.5,113.6,94.9,101.7,104.2,1
1435,1376,-3.0,113.6,94.9,109.0,96.2,0
1435,1116,-2.0,113.6,94.9,110.7,100.3,0
1435,1261,-10.0,113.6,94.9,111.9,102.3,0
1435,1401,-5.0,115.6,100.6,109.4,97.1,0
1435,1208,-5.5,115.6,100.6,109.6,94.5,0
1435,1261,-3.0,115.6,100.6,108.9,95.1,0
1435,1398,-7.0,112.4,95.9,100.3,99.7,1
1435,1365,-5.5,112.4,95.9,105.5,102.7,1
1435,1139,+8.0,112.4,95.9,117.7,97.0,0
1435,1137,-12.0,112.4,95.9,109.7,100.3,0
1435,1125,-5.0,112.4,95.9,110.8,102.7,1
1435,1266,+2.0,112.4,95.9,120.8,104.2,0
1435,1242,-2.5,113.6,94.9,120.0,90.4,0
1435,1448,-11.0,113.6,94.9,107.3,102.5,1
1435,1385,-15.0,113.6,94.9,97.8,102.2,1
1435,1122,-24.5,113.6,94.9,104.5,109.6,1
1435,1247,+2.0,115.6,100.6,101.3,95.3,1
1435,1353,-5.0,115.6,100.6,98.7,101.1,0
1435,1398,-19.0,115.6,100.6,89.5,108.4,1
