Team,Opponent,Spread,TeamOeff,TeamDeff,OppOeff2,OppDeff2,Result
1234,1278,-4.5,116.7,108.8,109.0,104.0,1
1234,1304,-4.5,116.7,108.8,110.9,97.5,0
1234,1458,-2.5,116.7,108.8,110.0,99.4,1
1234,1345,+11.5,116.7,108.8,123.2,96.6,0
1234,1353,-1.0,116.7,108.8,99.4,96.5,0
1234,1228,-4.5,116.7,108.8,109.8,103.3,1
1234,1268,-7.5,116.7,108.8,114.1,99.4,0
1234,1326,+1.5,116.7,108.8,116.1,95.0,0
1234,1276,+3.0,116.7,108.8,115.9,92.7,0
1234,1439,-8.5,116.7,108.8,115.0,98.4,0
1234,1412,-4.5,116.7,108.8,109.5,104.0,1
1234,1355,-7.0,116.7,108.8,114.5,104.0,0
1234,1418,-7.0,116.7,108.8,NaN,NaN,0
1234,1296,-15.0,116.7,108.8,103.5,111.5,1
1234,1160,-4.0,116.7,108.8,105.4,99.7,1
1234,1381,-17.0,116.7,108.8,102.7,110.1,1
1234,1179,-7.0,116.7,108.8,106.3,105.3,1
1234,1235,-6.0,116.7,108.8,110.1,103.6,0
1234,1231,-5.5,116.7,108.8,109.7,99.3,0
1234,1336,+4.0,116.7,108.8,113.0,95.9,0
1234,1228,+1.0,116.7,108.8,109.8,103.3,1
1234,1321,-3.5,116.7,108.8,109.2,101.0,1
1234,1278,-1.5,116.7,108.8,109.0,104.0,0
1234,1276,-11.0,116.7,108.8,115.9,92.7,0
1234,1326,-14.0,116.7,108.8,116.1,95.0,0
1234,1277,+10.0,116.7,108.8,120.0,93.6,0
1234,1336,-8.5,116.7,108.8,113.0,95.9,0
1234,1276,-8.5,116.7,108.8,115.9,92.7,0
