Team,Opponent,Spread,TeamOeff,TeamDeff,OppOeff2,OppDeff2,Result
1372,1255,-18.5,96.7,102.9,92.2,117.3,1
1372,1246,+21.5,96.7,102.9,119.1,91.4,0
1372,1320,+3.5,112.2,96.6,109.6,98.5,0
1372,1122,-9.5,113.9,100.3,94.8,109.0,1
1372,1341,-15.5,113.9,100.3,97.4,109.4,1
1372,1320,-3.0,113.9,100.3,116.3,95.3,0
1372,1428,+14.5,96.7,102.9,113.5,99.3,0
1372,1379,-8.0,96.7,102.9,93.0,108.5,1
1372,1409,+4.5,96.7,102.9,104.3,102.9,0
1372,1116,+19.0,96.7,102.9,116.1,99.8,0
1372,1113,+6.5,112.2,96.6,109.6,101.2,0
1372,1272,+6.0,113.9,100.3,105.5,98.0,1
1372,1225,+4.5,96.7,102.9,101.8,106.0,0
1372,1394,-1.5,96.7,102.9,NaN,NaN,0
1372,1249,-2.0,96.7,102.9,103.1,108.7,1
1372,1323,+1.5,112.2,96.6,120.6,104.0,0
1372,1452,+7.0,112.2,96.6,115.3,90.9,1
1372,1394,-10.5,112.2,96.6,NaN,NaN,1
1372,1223,-18.5,112.2,96.6,101.6,112.0,1
1372,1428,+6.5,113.9,100.3,116.4,89.2,0
1372,1358,-6.5,113.9,100.3,103.4,96.5,1
1372,1322,-13.0,113.9,100.3,112.5,117.6,1
1372,1417,+10.0,112.3,101.5,118.7,96.1,0
1372,1433,+6.0,112.3,101.5,109.2,89.4,1
1372,1358,-9.5,112.3,101.5,105.8,108.4,1
1372,1322,-8.0,112.3,101.5,108.6,109.9,1
1372,1390,+7.0,100.4,89.7,109.9,95.7,0
1372,1322,-5.0,100.4,89.7,106.6,103.8,0
