Team,Opponent,Spread,TeamOeff,TeamDeff,OppOeff2,OppDeff2,Result
1151,1190,-4.0,106.6,102.3,108.0,96.9,0
1151,1440,-20.0,106.6,102.3,97.6,113.8,0
1151,1359,-11.5,106.6,102.3,107.8,107.5,1
1151,1273,-4.5,106.6,102.3,109.6,108.2,1
1151,1154,-26.5,106.6,102.3,105.5,116.5,1
1151,1202,-10.0,106.6,102.3,107.0,101.7,1
1151,1459,-13.0,106.6,102.3,109.9,108.4,1
1151,1422,-6.5,106.6,102.3,107.7,104.5,0
1151,1359,-4.0,107.5,101.0,103.0,108.2,1
1151,1422,-4.5,107.5,101.0,102.2,107.5,1
1151,1190,-8.0,107.5,101.0,107.7,106.8,1
1151,1441,-10.0,107.5,101.0,101.5,104.4,1
1151,1459,-3.0,107.5,101.0,106.3,108.5,1
1151,1202,-5.0,107.5,101.0,105.0,106.0,0
1151,1273,-5.0,107.5,101.0,105.8,107.5,1
1151,1154,-12.5,107.5,101.0,103.1,117.6,1
1151,1154,-13.0,105.6,105.5,103.2,121.8,1
1151,1273,-4.0,105.6,105.5,104.5,106.0,0
1151,1422,-12.0,105.6,105.5,99.8,109.5,1
1151,1440,-8.5,105.6,105.5,98.4,109.2,1
1151,1359,-5.0,105.6,105.5,102.0,112.6,1
1151,1157,-5.0,106.6,102.3,101.8,105.4,1
1151,1146,-14.5,106.6,102.3,104.0,117.5,1
1151,1314,-15.5,106.6,102.3,120.7,92.5,0
1151,1397,-3.5,106.6,102.3,110.1,97.5,1
1151,1419,-2.5,107.5,101.0,NaN,NaN,0
1151,1240,-12.5,107.5,101.0,98.3,110.9,1
1151,1106,-10.5,107.5,101.0,99.1,110.7,1
1151,1235,-16.0,107.5,101.0,121.2,100.3,0
1151,1228,-5.0,107.5,101.0,106.9,103.0,1
1151,1208,-10.5,107.5,101.0,107.9,97.3,1
1151,1157,+3.0,105.6,105.5,106.7,104.3,1
1151,1352,-3.5,105.6,105.5,103.1,104.5,1
1151,1399,-4.0,105.6,105.5,104.2,111.1,0
1151,1139,-16.0,105.6,105.5,110.2,90.1,0
1151,1458,-28.0,105.6,105.5,129.0,95.2,0
1151,1237,+2.5,100.6,110.1,96.2,114.3,1
1151,1287,+9.5,100.6,110.1,102.9,103.9,0
1151,1441,-14.5,106.6,102.3,90.0,105.1,1
1151,1240,-14.0,106.6,102.3,105.8,105.2,1
1151,1435,-3.5,106.6,102.3,112.4,95.9,0
1151,1267,-12.5,106.6,102.3,110.8,109.7,1
1151,1419,-14.0,106.6,102.3,NaN,NaN,1
1151,1399,-12.0,107.5,101.0,108.5,111.6,1
1151,1173,-12.0,107.5,101.0,106.6,94.0,1
1151,1412,-5.0,105.6,105.5,104.9,101.9,1
1151,1292,-5.5,105.6,105.5,102.3,101.7,0
1151,1154,-3.0,105.6,105.5,103.2,121.8,1
1151,1208,+7.0,105.6,105.5,109.6,94.5,0
1151,1263,-11.0,100.6,110.1,95.5,116.0,1
1151,1213,-5.5,100.6,110.1,105.3,111.3,1
1151,1412,-18.5,100.6,110.1,104.1,103.1,0
1151,1154,-8.0,106.6,102.3,105.5,116.5,0
1151,1273,-5.5,106.6,102.3,109.6,108.2,0
1151,1359,-3.0,106.6,102.3,107.8,107.5,0
1151,1190,-2.5,106.6,102.3,108.0,96.9,0
1151,1440,-14.0,106.6,102.3,97.6,113.8,1
1151,1459,-3.5,106.6,102.3,109.9,108.4,1
1151,1202,-2.0,106.6,102.3,107.0,101.7,0
1151,1441,-19.5,106.6,102.3,90.0,105.1,1
1151,1422,-8.5,106.6,102.3,107.7,104.5,1
1151,1440,-12.5,107.5,101.0,97.0,111.2,1
1151,1359,-12.0,107.5,101.0,103.0,108.2,1
1151,1422,-13.0,107.5,101.0,102.2,107.5,0
1151,1440,-18.5,107.5,101.0,97.0,111.2,1
1151,1190,-3.5,107.5,101.0,107.7,106.8,1
1151,1441,-8.5,107.5,101.0,101.5,104.4,0
1151,1273,-2.0,107.5,101.0,105.8,107.5,1
