Team,Opponent,Spread,TeamOeff,TeamDeff,OppOeff2,OppDeff2,Result
1246,1435,-9.0,116.4,96.0,115.6,107.5,1
1246,1452,+10.5,116.4,96.0,119.1,97.4,1
1246,1280,-7.5,116.4,96.0,109.6,97.2,1
1246,1196,-2.0,116.4,96.0,115.1,96.4,0
1246,1376,-1.0,116.4,96.0,105.8,95.8,0
1246,1435,-2.0,116.4,96.0,115.6,107.5,1
1246,1401,-4.5,116.4,96.0,111.2,94.3,1
1246,1397,+4.0,116.4,96.0,114.8,92.7,0
1246,1261,-2.5,116.4,96.0,115.6,103.1,1
1246,1227,-18.5,116.4,96.0,NaN,NaN,1
1246,1236,-17.5,116.4,96.0,108.1,107.6,1
1246,1407,-18.5,116.4,96.0,106.4,106.8,1
1246,1190,-22.5,116.4,96.0,105.5,98.0,1
1246,1242,+5.0,116.4,96.0,120.9,97.7,0
1246,1436,-12.5,116.4,96.0,114.0,103.4,1
1246,1430,-20.0,116.4,96.0,111.0,103.1,1
1246,1208,-9.5,116.4,96.0,107.8,95.8,1
1246,1257,-5.0,116.4,96.0,113.1,96.5,1
1246,1417,-6.5,116.4,96.0,116.4,102.0,0
1246,1439,-6.0,116.4,96.0,115.0,98.4,1
1246,1284,-14.0,116.4,96.0,103.9,105.0,1
1246,1217,-18.5,116.4,96.0,101.4,99.3,1
1246,1279,-9.0,116.4,96.0,111.5,104.9,1
1246,1281,-5.0,116.4,96.0,113.3,97.8,1
1246,1116,+5.5,116.4,96.0,117.3,101.7,1
1246,1104,-4.0,116.4,96.0,108.4,94.6,1
1246,1120,+9.5,116.4,96.0,118.2,97.5,0
1246,1401,+6.0,116.4,96.0,111.2,94.3,0
1246,1397,-2.0,116.4,96.0,114.8,92.7,0
1246,1281,+2.5,116.4,96.0,113.3,97.8,0
1246,1104,-4.5,116.4,96.0,108.4,94.6,1
1246,1208,-4.5,116.4,96.0,107.8,95.8,1
1246,1196,+5.5,116.4,96.0,115.1,96.4,0
