Team,Opponent,Spread,TeamOeff,TeamDeff,OppOeff2,OppDeff2,Result
1401,1435,-5.0,108.7,97.3,112.4,95.9,0
1401,1452,+15.0,108.7,97.3,116.5,89.4,0
1401,1279,+1.5,108.7,97.3,111.1,100.9,1
1401,1208,-3.5,108.7,97.3,108.7,96.3,1
1401,1116,-4.5,108.7,97.3,116.1,99.8,0
1401,1280,-2.5,108.7,97.3,106.6,99.3,0
1401,1261,-12.0,108.7,97.3,109.7,109.9,1
1401,1376,+5.5,108.7,97.3,108.9,88.1,0
1401,1246,+14.5,108.7,97.3,119.1,91.4,0
1401,1235,-5.0,113.8,92.5,121.2,100.3,1
1401,1116,-3.5,113.8,92.5,110.7,100.3,0
1401,1281,-18.5,113.8,92.5,104.7,104.5,1
1401,1261,-7.5,113.8,92.5,111.9,102.3,1
1401,1208,-3.0,113.8,92.5,107.9,97.3,1
1401,1196,-6.0,113.8,92.5,110.5,93.9,1
1401,1397,-4.0,113.8,92.5,111.0,103.7,1
1401,1280,-6.5,113.8,92.5,110.1,100.5,1
1401,1116,-11.0,113.8,92.5,110.7,100.3,1
1401,1435,-5.0,109.4,97.1,115.6,100.6,1
1401,1120,-2.5,109.4,97.1,105.8,103.3,1
1401,1397,+3.5,109.4,97.1,109.5,102.3,1
1401,1417,+5.5,108.7,97.3,124.0,100.4,0
1401,1439,-2.0,108.7,97.3,117.3,103.5,1
1401,,-14.5,108.7,97.3,100.9,93.7,1
1401,1425,-6.5,108.7,97.3,114.2,100.7,0
1401,1322,-21.0,108.7,97.3,101.1,112.5,1
1401,1393,-6.0,113.8,92.5,112.7,94.1,0
1401,1211,+4.5,113.8,92.5,116.3,95.5,1
1401,1400,-4.0,113.8,92.5,113.0,96.8,1
1401,1309,-26.0,109.4,97.1,96.9,110.2,1
1401,1307,-4.0,109.4,97.1,101.6,98.7,1
1401,1158,-8.0,109.4,97.1,96.1,105.5,1
1401,1173,-1.5,109.4,97.1,109.2,95.0,0
1401,1322,-11.5,109.4,97.1,112.5,117.6,1
1401,1374,+5.5,101.4,95.9,111.3,93.7,0
1401,1283,-5.0,101.4,95.9,106.5,105.5,0
1401,1397,-9.5,108.7,97.3,110.1,97.5,0
1401,1112,-3.5,108.7,97.3,118.4,95.1,0
1401,1354,-32.5,108.7,97.3,99.0,118.5,1
1401,1176,-21.5,108.7,97.3,107.7,109.2,1
1401,1142,-15.0,113.8,92.5,107.6,111.3,1
1401,1124,-3.0,113.8,92.5,118.9,99.8,1
1401,1243,-10.0,113.8,92.5,108.8,95.4,1
1401,1113,-3.5,113.8,92.5,109.6,101.2,0
1401,1273,-12.0,109.4,97.1,104.5,106.0,1
1401,1243,+4.0,109.4,97.1,106.6,98.4,0
1401,1464,-13.0,109.4,97.1,106.0,114.9,1
1401,1124,+5.0,109.4,97.1,116.6,94.5,0
1401,1113,-6.0,109.4,97.1,109.8,98.7,1
1401,1317,-14.0,101.4,95.9,99.4,104.9,0
1401,1328,+3.5,101.4,95.9,117.9,100.0,0
1401,1222,-9.0,101.4,95.9,111.1,107.7,1
1401,1281,-4.0,108.7,97.3,101.5,100.9,1
1401,1104,-3.5,108.7,97.3,105.3,92.2,1
1401,1116,+3.5,108.7,97.3,116.1,99.8,0
1401,1120,-7.0,108.7,97.3,111.9,103.3,1
1401,1435,+3.5,108.7,97.3,112.4,95.9,0
1401,1196,+11.5,108.7,97.3,116.9,89.5,0
1401,1281,-14.5,108.7,97.3,101.5,100.9,1
1401,1261,-6.0,108.7,97.3,109.7,109.9,1
1401,1281,-9.5,113.8,92.5,104.7,104.5,1
1401,1280,-11.5,113.8,92.5,110.1,100.5,1
1401,1246,+1.5,113.8,92.5,121.8,96.6,1
1401,1279,-9.0,113.8,92.5,111.9,102.0,1
1401,1261,+2.0,113.8,92.5,111.9,102.3,0
1401,1104,-5.0,113.8,92.5,105.5,97.4,0
1401,1376,-9.5,113.8,92.5,109.0,96.2,0
1401,1435,+1.5,113.8,92.5,113.6,94.9,0
1401,1120,-12.5,109.4,97.1,105.8,103.3,1
1401,1116,+7.5,109.4,97.1,114.7,98.3,0
1401,1376,+3.5,109.4,97.1,105.6,94.3,1
1401,1261,-2.5,109.4,97.1,108.9,95.1,1
1401,1196,-2.5,109.4,97.1,107.3,91.9,1
1401,1208,-5.0,109.4,97.1,109.6,94.5,0
1401,1435,+3.5,108.7,97.3,112.4,95.9,0
1401,1246,+6.5,108.7,97.3,119.1,91.4,0
