Team,Opponent,Spread,TeamOeff,TeamDeff,OppOeff2,OppDeff2,Result
1441,1459,-10.5,96.1,108.3,108.7,107.6,0
1441,1202,-14.5,96.1,108.3,109.3,101.9,0
1441,1190,-19.5,96.1,108.3,105.5,98.0,0
1441,1440,-8.0,96.1,108.3,90.3,107.7,1
1441,1422,+5.5,96.1,108.3,105.7,96.6,0
1441,1273,+6.5,96.1,108.3,112.0,110.2,1
1441,1359,-5.0,96.1,108.3,108.1,120.0,0
1441,1151,-5.0,96.1,108.3,99.6,112.1,1
1441,1158,-15.5,96.1,108.3,109.9,105.1,0
1441,1105,-9.5,96.1,108.3,86.7,115.3,1
1441,1426,-15.0,96.1,108.3,105.8,102.4,0
1441,1269,-13.0,96.1,108.3,106.7,110.8,0
1441,1278,-30.0,96.1,108.3,109.0,104.0,0
1441,1153,-29.0,96.1,108.3,113.1,86.1,0
1441,1155,-20.0,96.1,108.3,113.8,93.5,0
1441,1154,-2.0,96.1,108.3,101.9,115.3,1
1441,1314,-32.0,96.1,108.3,121.9,96.9,0
1441,1111,+5.5,96.1,108.3,103.7,107.8,1
1441,1154,-3.5,96.1,108.3,101.9,115.3,1
1441,1202,+9.5,96.1,108.3,109.3,101.9,0
1441,1273,-12.0,96.1,108.3,112.0,110.2,0
1441,1190,+10.0,96.1,108.3,105.5,98.0,0
1441,1459,+4.0,96.1,108.3,108.7,107.6,0
1441,1422,-14.5,96.1,108.3,105.7,96.6,0
1441,1440,-2.0,96.1,108.3,90.3,107.7,1
1441,1359,-2.5,96.1,108.3,108.1,120.0,1
1441,1151,-2.5,96.1,108.3,99.6,112.1,1
1441,1202,-14.5,96.1,108.3,109.3,101.9,0
