Team,Opponent,Spread,TeamOeff,TeamDeff,OppOeff2,OppDeff2,Result
1403,1400,-8.0,114.0,92.1,109.4,93.9,1
1403,1376,-3.5,114.0,92.1,105.8,95.8,1
1403,1329,-9.5,114.0,92.1,112.1,98.6,1
1403,1235,-7.5,114.0,92.1,110.1,103.6,0
1403,1400,-3.5,114.0,92.1,109.4,93.9,0
1403,1452,-4.5,114.0,92.1,119.1,97.4,1
1403,1328,-2.5,114.0,92.1,115.1,100.7,0
1403,1243,-9.5,114.0,92.1,112.2,97.4,1
1403,1242,-7.5,114.0,92.1,120.9,97.7,1
1403,1371,-2.5,114.0,92.1,116.3,99.0,0
1403,1459,-21.0,114.0,92.1,108.7,107.6,1
1403,1321,-3.0,114.0,92.1,109.2,101.0,1
1403,1130,-8.5,114.0,92.1,113.8,103.1,1
1403,1375,-26.0,114.0,92.1,97.2,102.5,1
1403,1124,-7.5,114.0,92.1,111.2,95.0,1
1403,1194,-22.5,114.0,92.1,95.8,102.8,1
1403,1349,-27.5,114.0,92.1,99.0,110.8,1
1403,1305,-5.5,114.0,92.1,119.9,101.7,1
1403,1452,-7.0,114.0,92.1,119.1,97.4,0
1403,1242,-2.5,114.0,92.1,120.9,97.7,0
1403,1329,-4.0,114.0,92.1,112.1,98.6,0
1403,1124,-1.0,114.0,92.1,111.2,95.0,0
1403,1328,-7.0,114.0,92.1,115.1,100.7,1
1403,1243,-1.0,114.0,92.1,112.2,97.4,1
1403,1235,-14.0,114.0,92.1,110.1,103.6,1
1403,1395,-3.5,114.0,92.1,120.6,101.7,1
1403,1452,+2.5,114.0,92.1,119.1,97.4,0
1403,1400,-6.5,114.0,92.1,109.4,93.9,1
1403,1395,-4.0,114.0,92.1,120.6,101.7,1
