Team,Opponent,Spread,TeamOeff,TeamDeff,OppOeff2,OppDeff2,Result
1156,1464,-1.0,96.5,103.1,102.6,112.9,0
1156,1453,-6.5,96.5,103.1,102.0,103.4,0
1156,1454,-1.0,96.5,103.1,99.9,108.3,0
1156,1324,-14.0,96.5,103.1,105.0,99.1,1
1156,1434,+5.5,96.5,103.1,106.3,100.5,0
1156,1227,-5.0,96.5,103.1,NaN,NaN,0
1156,1297,-7.5,96.5,103.1,106.8,104.9,0
1156,1460,-6.5,96.5,103.1,106.5,106.2,0
1156,1227,-3.5,91.6,103.5,NaN,NaN,0
1156,1434,-20.5,91.6,103.5,107.5,92.0,0
1156,1464,-6.5,91.6,103.5,103.2,113.9,0
1156,1227,-10.5,91.6,103.5,NaN,NaN,1
1156,1297,-3.5,91.6,103.5,100.7,108.4,1
1156,1460,-7.0,91.6,103.5,101.4,99.4,0
1156,1454,+5.0,91.6,103.5,112.5,107.3,0
1156,1453,+3.0,91.6,103.5,108.3,104.6,0
1156,1178,-8.5,91.6,103.5,110.6,111.5,0
1156,1324,-13.5,91.6,103.5,116.3,106.7,0
1156,1453,+1.0,108.3,100.9,104.7,94.6,1
1156,1324,-2.5,108.3,100.9,111.4,111.3,0
1156,1117,-7.5,96.5,103.1,106.3,103.3,0
1156,1182,-5.5,96.5,103.1,101.9,107.3,0
1156,1246,-29.0,96.5,103.1,119.1,91.4,0
1156,1404,-3.0,96.5,103.1,NaN,NaN,0
1156,1145,-2.5,96.5,103.1,108.7,109.9,1
1156,1245,+1.0,96.5,103.1,104.9,103.3,0
1156,1268,-21.5,91.6,103.5,116.2,95.9,0
1156,1355,-10.5,91.6,103.5,111.4,101.8,0
1156,1351,+5.0,91.6,103.5,99.3,104.7,1
1156,1348,-13.0,91.6,103.5,108.4,99.0,0
1156,1103,-9.5,91.6,103.5,110.1,101.5,0
1156,1267,-1.0,108.3,100.9,96.3,104.3,1
1156,1257,-24.5,108.3,100.9,110.2,88.9,0
1156,1240,-14.0,108.3,100.9,95.2,108.4,1
1156,1233,-6.5,108.3,100.9,113.6,107.4,0
1156,1123,-7.5,110.6,102.0,96.5,109.6,1
1156,1246,-24.0,110.6,102.0,118.3,95.8,0
1156,1185,-2.5,110.6,102.0,98.5,95.3,0
1156,1426,-1.5,110.6,102.0,105.9,110.3,1
1156,1362,-6.0,110.6,102.0,112.5,104.3,0
1156,1454,-5.5,96.5,103.1,99.9,108.3,1
1156,1453,-1.5,96.5,103.1,102.0,103.4,0
1156,1125,-10.5,96.5,103.1,110.8,102.7,0
1156,1325,-11.0,96.5,103.1,105.6,99.9,0
1156,1345,-23.0,96.5,103.1,117.0,93.9,0
1156,1444,+2.5,96.5,103.1,107.1,106.8,1
1156,1132,-4.5,91.6,103.5,100.9,106.7,0
1156,1125,+5.5,91.6,103.5,114.0,110.5,1
1156,1260,-8.0,91.6,103.5,100.0,101.8,1
1156,1325,+2.5,91.6,103.5,110.6,108.1,0
1156,1245,+2.5,91.6,103.5,106.4,107.8,0
1156,1405,-9.0,91.6,103.5,108.6,104.5,0
1156,1433,-14.5,108.3,100.9,111.1,94.9,0
1156,1183,-11.0,108.3,100.9,100.3,105.2,0
1156,1362,-5.5,108.3,100.9,105.7,103.5,1
1156,1438,-16.5,108.3,100.9,115.6,85.5,0
1156,1132,-4.0,108.3,100.9,105.9,100.7,0
1156,1442,-14.5,108.3,100.9,91.5,108.1,1
1156,1405,-2.5,108.3,100.9,113.3,105.8,0
1156,1464,-6.5,96.5,103.1,102.6,112.9,1
1156,1178,-2.5,96.5,103.1,102.3,114.5,0
1156,1227,-2.5,96.5,103.1,NaN,NaN,1
1156,1434,-10.0,96.5,103.1,106.3,100.5,0
1156,1324,+4.5,96.5,103.1,105.0,99.1,0
1156,1178,-6.0,96.5,103.1,102.3,114.5,1
1156,1460,+7.5,91.6,103.5,101.4,99.4,0
1156,1453,-13.0,91.6,103.5,108.3,104.6,0
1156,1454,-11.5,91.6,103.5,112.5,107.3,0
1156,1434,+15.0,91.6,103.5,107.5,92.0,0
1156,1464,-1.0,91.6,103.5,103.2,113.9,1
1156,1324,+10.0,91.6,103.5,116.3,106.7,0
1156,1178,+3.0,91.6,103.5,110.6,111.5,0
1156,1434,-3.5,108.3,100.9,107.4,96.3,0
1156,1454,-4.0,108.3,100.9,103.1,106.9,0
1156,1453,-6.0,108.3,100.9,104.7,94.6,1
1156,1227,-14.0,108.3,100.9,NaN,NaN,1
1156,1178,-3.5,108.3,100.9,103.3,104.6,0
1156,1460,-9.5,108.3,100.9,99.0,105.5,1
1156,1464,-4.5,96.5,103.1,102.6,112.9,0
1156,1453,-12.0,91.6,103.5,108.3,104.6,0
1156,1312,-3.0,108.3,100.9,105.5,106.4,0
1156,1444,-1.0,108.3,100.9,108.0,107.1,1
1156,1434,-4.5,108.3,100.9,107.4,96.3,0
1156,1178,-5.5,108.3,100.9,103.3,104.6,1
1156,1325,-1.5,110.6,102.0,106.5,102.7,0
1156,1460,-4.0,110.6,102.0,100.4,97.1,0
1156,1434,-2.0,110.6,102.0,104.2,103.7,1
1156,1227,-5.0,99.6,108.0,NaN,NaN,0
1156,1260,-6.0,99.6,108.0,103.2,103.1,0
1156,1390,-6.0,105.5,96.3,106.7,92.4,0
1156,1178,-1.0,105.5,96.3,108.1,102.6,0
1156,1158,-4.5,109.1,98.0,114.5,103.5,0
1156,1436,-10.5,109.1,98.0,102.4,99.1,1
1156,1139,-4.0,109.1,98.0,112.3,95.9,0
1156,1460,-3.0,109.1,98.0,105.0,99.8,1
