Team,Opponent,Spread,TeamOeff,TeamDeff,OppOeff2,OppDeff2,Result
1149,1205,+1.5,103.2,116.7,102.7,103.5,0
1149,1104,-16.0,103.2,116.7,105.3,92.2,0
1149,1199,-19.5,103.2,116.7,115.5,95.5,0
1149,1279,-13.0,107.0,109.2,114.5,100.6,1
1149,1439,-22.5,103.2,116.7,117.3,103.5,0
1149,1208,-22.5,103.2,116.7,108.7,96.3,0
1149,1255,-10.5,103.2,116.7,92.2,117.3,1
1149,1457,-14.5,103.2,116.7,106.1,101.6,0
1149,1205,-9.0,99.2,112.1,100.7,106.8,0
1149,1457,-15.0,103.2,116.7,106.1,101.6,0
1149,1255,-3.0,99.2,112.1,100.4,112.9,0
1149,1330,-13.0,107.0,109.2,106.5,96.3,0
1149,1255,-10.0,107.0,109.2,97.4,111.2,0
1149,1157,-3.5,106.1,111.0,98.2,103.2,0
1149,1144,-6.0,106.1,111.0,98.5,115.9,1
1149,1379,-11.5,102.3,103.1,110.4,98.2,0
1149,1251,-7.5,102.3,103.1,101.3,110.6,0
1149,1440,-7.5,102.3,103.1,102.3,113.6,1
1149,1457,-8.5,102.3,103.1,95.3,105.9,1
1149,1421,-6.5,104.5,105.2,110.4,104.9,0
1149,1421,-6.5,102.9,107.2,101.9,100.0,0
1149,1347,-11.5,94.7,107.8,95.5,100.5,0
1149,1417,-18.5,NaN,NaN,NaN,NaN,0
