Team,Opponent,Spread,TeamOeff,TeamDeff,OppOeff2,OppDeff2,Result
1292,1256,-9.5,112.2,97.2,107.9,100.9,1
1292,1379,-21.0,112.2,97.2,93.0,108.5,1
1292,1194,-10.5,112.2,97.2,98.6,107.9,1
1292,1198,-12.0,112.2,97.2,102.9,112.5,1
1292,1443,-14.5,112.2,97.2,103.0,109.1,1
1292,1267,-9.0,112.2,97.2,110.8,109.7,1
1292,1317,-12.0,112.2,97.2,96.3,110.8,1
1292,1349,-1.5,112.2,97.2,107.8,107.1,1
1292,1412,-8.5,112.2,97.2,103.9,106.4,1
1292,1443,-1.5,104.6,99.9,108.6,109.2,1
1292,1267,-1.0,104.6,99.9,111.0,109.1,0
1292,1349,-11.0,104.6,99.9,105.7,115.8,1
1292,1317,-13.5,104.6,99.9,100.8,112.7,1
1292,1330,-5.5,104.6,99.9,107.0,99.5,1
1292,1150,-3.0,104.6,99.9,105.8,108.7,1
1292,1427,-19.5,104.6,99.9,97.9,116.9,1
1292,1431,-9.0,104.6,99.9,102.6,107.6,1
1292,1412,-7.0,104.6,99.9,109.3,104.2,0
1292,1431,-10.0,102.3,101.7,106.2,99.6,0
1292,1427,-1.0,102.3,101.7,106.4,110.0,0
1292,1150,-3.0,102.3,101.7,109.9,108.0,1
1292,1330,+2.0,102.3,101.7,106.5,96.3,1
1292,1279,-6.0,112.2,97.2,111.1,100.9,1
1292,1191,-4.5,112.2,97.2,104.1,103.2,1
1292,1405,-5.0,112.2,97.2,108.8,106.1,1
1292,1423,+5.0,112.2,97.2,118.0,105.5,1
1292,1405,-3.0,112.2,97.2,108.8,106.1,1
1292,1398,-8.0,112.2,97.2,100.3,99.7,0
1292,1293,-8.5,112.2,97.2,107.2,109.8,1
1292,1405,+5.0,104.6,99.9,108.6,104.5,1
1292,1421,-5.0,104.6,99.9,103.6,100.1,1
1292,NaN,-8.0,104.6,99.9,NaN,NaN,1
1292,1398,-3.0,104.6,99.9,101.5,101.6,1
1292,1293,-2.0,104.6,99.9,106.3,106.4,0
