Team,Opponent,Spread,TeamOeff,TeamDeff,OppOeff2,OppDeff2,Result
1276,1321,-7.5,115.9,92.7,109.2,101.0,1
1276,1345,+10.5,115.9,92.7,123.2,96.6,0
1276,1353,-11.5,115.9,92.7,99.4,96.5,1
1276,1304,-5.0,115.9,92.7,110.9,97.5,0
1276,1268,-8.0,115.9,92.7,114.1,99.4,1
1276,1277,+9.5,115.9,92.7,120.0,93.6,1
1276,1345,+1.5,115.9,92.7,123.2,96.6,0
1276,1228,-10.0,115.9,92.7,109.8,103.3,1
1276,1234,-3.0,115.9,92.7,116.7,108.8,1
1276,1314,+9.0,115.9,92.7,121.9,96.9,0
1276,1415,-21.0,115.9,92.7,94.9,103.7,1
1276,1433,-7.0,115.9,92.7,106.4,104.1,1
1276,NaN,-22.0,115.9,92.7,NaN,NaN,1
1276,1261,-5.5,115.9,92.7,115.6,103.1,0
1276,1379,-24.0,115.9,92.7,105.7,110.6,1
1276,1141,-22.0,115.9,92.7,109.1,109.0,1
1276,1239,-31.5,115.9,92.7,94.4,108.7,1
1276,1105,-33.5,115.9,92.7,86.7,115.3,1
1276,1178,-19.0,115.9,92.7,102.6,117.2,1
1276,1400,+5.5,115.9,92.7,109.4,93.9,1
1276,1417,-6.5,115.9,92.7,116.4,102.0,1
1276,1326,+2.0,115.9,92.7,116.1,95.0,0
1276,1231,-7.5,115.9,92.7,109.7,99.3,1
1276,1268,-1.0,115.9,92.7,114.1,99.4,1
1276,1336,+4.0,115.9,92.7,113.0,95.9,1
1276,1326,-3.5,115.9,92.7,116.1,95.0,1
1276,1234,-11.0,115.9,92.7,116.7,108.8,1
1276,1458,-3.5,115.9,92.7,110.0,99.4,1
1276,1321,-1.5,115.9,92.7,109.2,101.0,0
1276,1278,-12.5,115.9,92.7,109.0,104.0,1
1276,1345,+4.0,115.9,92.7,123.2,96.6,1
1276,1277,+5.0,115.9,92.7,120.0,93.6,1
1276,1304,-5.0,115.9,92.7,110.9,97.5,1
1276,1234,-8.5,115.9,92.7,116.7,108.8,1
