Team,Opponent,Spread,TeamOeff,TeamDeff,OppOeff2,OppDeff2,Result
1308,1152,-11.5,110.5,102.6,92.3,110.9,1
1308,1414,-6.5,103.3,97.2,106.0,96.9,0
1308,1307,-8.0,110.5,102.6,106.5,103.1,0
1308,1461,-7.5,107.4,100.8,104.8,99.1,0
1308,1431,-8.0,107.4,100.8,106.2,99.6,0
1308,1294,-12.5,107.4,100.8,110.4,117.9,1
1308,,-6.5,107.4,100.8,106.0,102.4,0
1308,1455,-12.0,107.4,100.8,115.8,93.6,0
1308,1307,-3.0,110.5,102.6,106.5,103.1,1
1308,1124,-13.0,103.3,97.2,118.9,99.8,0
1308,1331,-6.5,103.3,97.2,107.6,108.6,1
1308,1431,-3.0,103.3,97.2,102.6,107.6,1
1308,1307,-8.0,103.3,97.2,108.3,103.2,0
1308,1461,-9.0,103.3,97.2,108.3,108.5,0
1308,1253,-1.5,103.3,97.2,108.5,101.9,0
1308,1431,-4.5,103.3,97.2,102.6,107.6,1
1308,1161,+1.5,107.4,100.8,111.6,101.6,0
1308,1307,-4.0,107.4,100.8,101.6,98.7,0
1308,1124,-13.5,107.4,100.8,116.6,94.5,0
1308,1331,-2.0,107.4,100.8,106.2,109.4,0
1308,1455,-16.0,103.3,97.2,111.3,88.7,0
1308,1124,-11.0,110.5,102.6,117.1,92.9,0
1308,,-2.0,110.5,102.6,100.9,93.7,1
1308,1282,-8.5,110.5,102.6,103.0,107.4,1
1308,1152,-19.0,110.5,102.6,92.3,110.9,1
1308,,-10.5,103.3,97.2,109.2,96.0,0
1308,,+1.5,103.3,97.2,109.2,96.0,0
1308,1282,-10.5,103.3,97.2,103.2,110.7,1
1308,1242,-9.5,107.4,100.8,114.5,91.8,0
1308,1370,-9.0,107.4,100.8,98.3,104.9,1
1308,,-10.0,107.4,100.8,106.0,102.4,1
1308,1355,-8.0,112.9,102.4,107.0,104.2,0
1308,1225,-9.5,112.9,102.4,105.4,112.5,1
1308,,-10.5,112.9,102.4,110.2,105.0,1
1308,1370,-13.5,112.9,102.4,100.4,106.3,1
1308,1387,-9.5,104.7,97.1,108.6,88.6,0
1308,1426,-5.0,104.7,97.1,98.8,97.5,1
1308,1402,-10.5,104.7,97.1,101.1,109.1,1
1308,1225,-6.5,104.7,97.1,109.9,112.8,1
1308,1426,-9.5,104.7,97.1,98.8,97.5,1
1308,1256,-3.0,104.7,97.1,101.8,93.7,1
