Team,Opponent,Spread,TeamOeff,TeamDeff,OppOeff2,OppDeff2,Result
1341,1106,-6.5,98.0,111.6,91.1,112.8,1
1341,1115,+2.5,97.4,109.4,NaN,NaN,0
1341,1424,+19.5,89.0,107.6,103.4,98.3,0
1341,1458,+29.0,89.0,107.6,110.1,93.6,0
1341,1135,+8.0,97.4,109.4,99.4,107.8,0
1341,1372,+15.5,97.4,109.4,113.9,100.3,0
1341,1428,+26.5,98.0,111.6,113.5,99.3,0
1341,1458,+33.5,96.1,113.0,122.0,96.1,0
1341,1212,-5.5,98.0,111.6,96.5,112.7,0
1341,1238,+6.0,89.0,107.6,95.7,102.3,0
1341,1411,+7.5,97.4,109.4,104.1,107.9,0
1341,1238,-1.0,97.4,109.4,91.2,104.7,1
1341,1411,+11.5,96.1,113.0,106.7,114.1,0
1341,1105,+4.0,96.1,113.0,92.0,105.8,1
1341,1380,+13.0,96.1,113.0,97.6,100.2,1
1341,1290,+1.0,96.1,113.0,NaN,NaN,1
1341,1380,+10.0,88.0,105.3,99.3,98.8,0
1341,1238,+2.5,88.0,105.3,93.9,108.8,1
1341,1108,+1.0,88.0,105.3,85.4,102.2,1
1341,1108,-6.0,85.5,103.5,88.4,108.6,0
