Team,Opponent,Spread,TeamOeff,TeamDeff,OppOeff2,OppDeff2,Result
1115,1341,-2.5,NaN,NaN,97.4,109.4,1
1115,1307,-21.5,NaN,NaN,106.5,103.1,0
1115,1329,-33.5,NaN,NaN,126.0,103.5,0
1115,1390,-24.5,NaN,NaN,113.6,98.9,0
1115,1277,-29.0,NaN,NaN,116.6,94.9,0
1115,1108,-9.0,NaN,NaN,98.0,112.6,0
1115,1105,-4.5,NaN,NaN,100.1,113.4,0
1115,1105,+1.5,NaN,NaN,92.0,105.8,0
1115,1290,-9.0,NaN,NaN,NaN,NaN,0
1115,1106,-1.0,NaN,NaN,87.8,104.7,1
1115,1411,-8.0,NaN,NaN,93.2,103.5,0
1115,1181,-24.5,NaN,NaN,121.0,87.7,0
1115,1457,-3.5,NaN,NaN,90.7,96.3,1
1115,1411,-2.0,NaN,NaN,93.4,103.9,1
1115,1106,-4.5,NaN,NaN,93.5,106.2,1
1115,1290,-10.0,NaN,NaN,NaN,NaN,1
1115,1238,-2.0,NaN,NaN,93.5,104.9,0
