Team,Opponent,Spread,TeamOeff,TeamDeff,OppOeff2,OppDeff2,Result
1425,1143,-16.5,115.4,100.1,98.7,105.5,1
1425,1390,-9.0,115.4,100.1,108.5,99.7,1
1425,1333,-3.0,115.4,100.1,108.8,101.4,1
1425,1332,+3.5,115.4,100.1,110.9,100.3,1
1425,1428,-6.5,115.4,100.1,111.9,100.0,1
1425,1160,-11.5,115.4,100.1,105.4,99.7,1
1425,1390,-5.0,115.4,100.1,108.5,99.7,0
1425,1143,-6.5,115.4,100.1,98.7,105.5,1
1425,1401,-4.0,115.4,100.1,111.2,94.3,0
1425,1250,-21.5,115.4,100.1,106.0,112.3,1
1425,1435,-3.5,115.4,100.1,115.6,107.5,1
1425,1295,-23.5,115.4,100.1,105.4,105.6,1
1425,1168,-26.5,115.4,100.1,105.0,103.6,1
1425,1450,-13.5,115.4,100.1,108.8,110.2,1
1425,1449,-10.0,115.4,100.1,106.3,99.2,0
1425,1308,-4.5,115.4,100.1,108.4,94.8,1
1425,1292,-3.0,115.4,100.1,110.4,96.6,1
1425,1103,-14.5,115.4,100.1,102.1,110.3,1
1425,1343,-14.0,115.4,100.1,105.6,108.1,0
1425,1364,-12.0,115.4,100.1,111.9,107.2,1
1425,1365,-15.5,115.4,100.1,99.8,109.5,1
1425,1328,+3.0,115.4,100.1,115.1,100.7,0
1425,1374,+3.0,115.4,100.1,109.9,101.1,0
1425,1428,+4.5,115.4,100.1,111.9,100.0,1
1425,1160,-2.5,115.4,100.1,105.4,99.7,1
1425,1333,-7.5,115.4,100.1,108.8,101.4,1
1425,1332,-4.5,115.4,100.1,110.9,100.3,1
1425,1112,+6.5,115.4,100.1,119.0,99.6,0
1425,1113,+3.0,115.4,100.1,117.6,102.9,0
1425,1417,+1.0,115.4,100.1,116.4,102.0,0
1425,1112,+4.5,115.4,100.1,119.0,99.6,0
1425,1332,-3.0,115.4,100.1,110.9,100.3,1
1425,1333,-6.0,115.4,100.1,108.8,101.4,1
1425,1417,-5.0,115.4,100.1,116.4,102.0,0
